client1;DSC_0647.jpg;4.432406252075294;True
client1;DSC_0647.jpg;4.592868786632325;True
client1;DSC_0647.jpg;4.21117721873199;True
client1;DSC_0647.jpg;0.37578968143966557;True
client1;DSC_0647.jpg;4.001416560548713;True
client1;DSC_0647.jpg;4.5110186538682715;True
client1;DSC_0647.jpg;3.910431938579364;True
client1;DSC_0647.jpg;4.337282860966129;True
client1;DSC_0647.jpg;4.182763111525969;True
client1;DSC_0647.jpg;3.970111441349208;True
client1;13mo.tif.zip;5.853353875984856;True
client1;13mo.tif.zip;5.748841228591627;True
client1;13mo.tif.zip;5.749491332062485;True
client1;13mo.tif.zip;5.367190273268234;True
client1;13mo.tif.zip;5.127836374996408;True
client1;13mo.tif.zip;5.859916973309633;True
client1;13mo.tif.zip;5.247409719472397;True
client1;13mo.tif.zip;5.376882496029289;True
client1;13mo.tif.zip;5.519051714620998;True
client1;13mo.tif.zip;4.806360781097938;True
client1;100mo.zip;0.34735945102809096;True
client1;100mo.zip;6.097903634178425;True
client1;100mo.zip;5.96249431087402;True
client1;100mo.zip;6.147871768998135;True
client1;100mo.zip;6.132282579597478;True
client1;100mo.zip;6.000845969973295;True
client1;100mo.zip;6.04624084724726;True
client1;100mo.zip;5.987517889899831;True
client1;100mo.zip;5.9937437074270035;True
client1;100mo.zip;5.915412172532774;True
client1;1g.csv;6.344016874812768;True
client1;1g.csv;6.296079601012647;True
client1;1g.csv;6.190645283584708;True
client1;1g.csv;6.09655919581251;True
client1;1g.csv;6.138679290935919;True
client1;1g.csv;6.277832926882602;True
client1;1g.csv;6.152188835133092;True
client1;1g.csv;6.346089102546516;True
client1;1g.csv;6.296301400968002;True
client1;1g.csv;6.256718830734412;True
client2;DSC_0647.jpg;0.8612483257500844;True
client2;DSC_0647.jpg;0.9800859149138219;True
client2;DSC_0647.jpg;0.9575530730668783;True
client2;DSC_0647.jpg;1.076468457611574;True
client2;DSC_0647.jpg;0.9767448303874576;True
client2;DSC_0647.jpg;1.0257331487378292;True
client2;DSC_0647.jpg;0.983619716762466;True
client2;DSC_0647.jpg;0.9760088681226661;True
client2;DSC_0647.jpg;0.950588338129906;True
client2;DSC_0647.jpg;0.9546029772414912;True
client2;13mo.tif.zip;0.5799998973666152;True
client2;13mo.tif.zip;0.6172478594942485;True
client2;13mo.tif.zip;0.6636504044948719;True
client2;13mo.tif.zip;0.6351507975448427;True
client2;13mo.tif.zip;0.621097219452276;True
client2;13mo.tif.zip;0.6158476051902175;True
client2;13mo.tif.zip;0.6384975619194542;True
client2;13mo.tif.zip;0.6034225944852121;True
client2;13mo.tif.zip;0.6253978702805348;True
client2;13mo.tif.zip;0.644353916781328;True
